canonical_smiles,scaffold,class_bin,pIC50_true,pred_pIC50
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C#N)c2)CCCCC1,c1ccc(CCCC[NH2+]C2(c3ccccc3)CCCCC2)cc1,0,6.779892,7.189240455627441
COCC(Oc1cc(CC2CS(=O)CC([NH2+]Cc3cccc(C(C)C)c3)C2O)cc(F)c1N)C(F)(F)F,O=S1CC(Cc2ccccc2)CC([NH2+]Cc2ccccc2)C1,1,7.7447276,7.18831205368042
Cc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)c(Cl)s1,O=C1NC=NC1(c1ccsc1)c1cccc(-c2cncnc2)c1,0,6.3279023,7.187566757202148
COC(Cc1cc(CC2CS(=O)(=O)CC([NH2+]Cc3cccc(C(C)(C)C)c3)C2O)cc(F)c1N)C(F)(F)F,O=S1(=O)CC(Cc2ccccc2)CC([NH2+]Cc2ccccc2)C1,1,7.1079054,7.186757564544678
C=CCO/N=C(/C)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)cc(C(=O)N(CCC)CCC)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1ccccc1,1,8.0,7.185495376586914
CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cc(F)cc(Cl)c4)cc32)N=C1N,O=C1NC=NC12CCOc1ccc(-c3ccccc3)cc12,1,7.4089355,7.184693813323975
C#Cc1cc(CC(NC(=O)COC)C(O)C[NH2+]C2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)ccc1F,c1ccc(CCCC[NH2+]C2CC3(CCC3)Oc3ncccc32)cc1,1,8.431798,7.181735515594482
COCCN(C)C(=O)n1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c2cccnc21,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1c[nH]c2ncccc12,1,7.1366773,7.178983688354492
O=C([C@@H]1C[NH2+]C[C@]12CCCc1ccccc12)N1CC[C@@H](c2ccccc2)C[C@H]1c1ccccc1,O=C(C1C[NH2+]CC12CCCc1ccccc12)N1CCC(c2ccccc2)CC1c1ccccc1,0,6.8239088,7.178926467895508
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])CNC(=O)c1nnn[n-]1)C(C)C)C(=O)NC[C@](O)(CCc1ccccc1)C(=O)Nc1cccc(C(=O)[O-])c1,O=C(CCNC(=O)c1nnn[n-]1)NCC(=O)NCC(=O)NCC(CCc1ccccc1)C(=O)Nc1ccccc1,0,6.7212462,7.178192138671875
COc1cccc(C[NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(C(C)O)cc(N(C)S(C)(=O)=O)c2)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1ccccc1,1,7.3665314,7.177952766418457
CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3ccccc3)CC[NH2+]2)c1,O=C(NC(Cc1ccccc1)CC1CN(S(=O)(=O)c2ccccc2)CC[NH2+]1)c1ccccc1,1,8.3010302,7.1739888191223145
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cc(N)cc(C(C)(C)C)c2)CCCCC1,c1ccc(CCCC[NH2+]C2(c3ccccc3)CCCCC2)cc1,0,6.4975729,7.170616149902344
CN1CC(N)=NC(C)(c2cccc(NC(=O)c3ccc(C(F)(F)F)cn3)c2)C1=O,O=C(Nc1cccc(C2N=CCNC2=O)c1)c1ccccn1,0,5.8601208,7.169515132904053
Cc1cc2cc(c1)C(=O)NC(C(O)C[NH2+]Cc1cccc(C(C)C)c1)COC/C=C/CCNC2=O,O=C1NCCC=CCOCC(CC[NH2+]Cc2ccccc2)NC(=O)c2cccc1c2,0,6.3010302,7.168344497680664
CCCOC1C[NH2+]C(C(O)C(Cc2cc(F)cc(F)c2)NC(=O)C(CCc2ccccc2)N2CCC(CC(C)C)C2=O)C1,O=C(NC(Cc1ccccc1)CC1CCC[NH2+]1)C(CCc1ccccc1)N1CCCC1=O,1,8.2441254,7.1653289794921875
CC1=C(C(=O)NOCc2ccccc2)[C@H](C(C)C)C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]C2CC2)=C(C)N1S(C)(=O)=O,O=C(NOCc1ccccc1)C1=CNC=C(C(=O)NC(CC[NH2+]C2CC2)Cc2ccccc2)C1,0,4.9586072,7.165306091308594
CC(C)c1cccc(C[NH2+]CC(O)C2Cc3cccc(c3)OCCCCNc3cc(cc(N4C=COC4)c3)C(=O)N2)c1,O=C1NC(CC[NH2+]Cc2ccccc2)Cc2cccc(c2)OCCCCNc2cc1cc(N1C=COC1)c2,1,7.7212462,7.163045883178711
Cc1cc([C@]2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)ccn1,O=C1NC=NC1(c1ccncc1)c1cccc(-c2cccnc2)c1,1,7.0,7.159018516540527
COc1cccc(C[NH2+]CC(O)C(Cc2ccccc2)NC(=O)C(CCc2ccccc2)N2CCC(CC3CC3)(NC(C)=O)C2=O)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)C(CCc1ccccc1)N1CCC(CC2CC2)C1=O,1,7.9586072,7.157227039337158
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCC(C)CC1,c1ccc(CCCC[NH2+]C2(c3ccccc3)CCCCC2)cc1,1,7.309804,7.153748035430908
COc1cccc(C[NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(/C(C)=N\O)cc(N(c3ccccc3)S(C)(=O)=O)c2)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1cccc(Nc2ccccc2)c1,1,8.0457573,7.153115272521973
COc1cccc(N2CC3C(=O)N(C)C(N)=NC3(c3cc(-c4cccc(C#N)c4)cs3)C2)n1,O=C1NC=NC2(c3cc(-c4ccccc4)cs3)CN(c3ccccn3)CC12,1,9.0,7.15255069732666
CN(c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]C2CC2)cc(C(=O)c2ccccc2)c1)S(C)(=O)=O,O=C(NC(CC[NH2+]C1CC1)Cc1ccccc1)c1cccc(C(=O)c2ccccc2)c1,1,7.0087738,7.1476240158081055
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C3CCCCC3)c2)CCCCC1,c1ccc(CCCC[NH2+]C2(c3cccc(C4CCCCC4)c3)CCCCC2)cc1,0,5.0,7.146950721740723
COc1cc(CC2CS(=O)CC([NH2+]Cc3cccc(C(C)(C)C)c3)C2O)cc(F)c1N,O=S1CC(Cc2ccccc2)CC([NH2+]Cc2ccccc2)C1,1,7.4814858,7.142088890075684
CC(C)(C)c1cccc(C[NH2+][C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(C[C@H](O)C(F)(F)F)c3)[C@@H]2O)c1,O=S1(=O)CC(Cc2ccccc2)CC([NH2+]Cc2ccccc2)C1,1,7.309804,7.141150951385498
CCCCn1cc(C(=O)NC(Cc2ccccc2)C(O)C[NH2+]Cc2cccc(OC)c2)c2ccccc21,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1c[nH]c2ccccc12,0,4.4202166,7.13995361328125
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(OC)c4)cc13)N(C)S(=O)(=O)CC2,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1cc2c3c(ccn3CCS(=O)(=O)N2)c1,1,8.6989698,7.137562274932861
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(N3CCCCC3=O)c2)CCCCC1,O=C1CCCCN1c1cccc(C2([NH2+]CCCCc3ccccc3)CCCCC2)c1,0,6.6020598,7.136660575866699
COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1OC(C)C,O=C1NC=NC1(c1ccccc1)c1cccc(-c2cccnc2)c1,1,7.221849,7.134985446929932
CC(CC(O)C(COCc1ccccc1)NC(=O)c1cc(C(=O)NC(C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NC(C(=O)NCc1ccccc1)C(C)C,O=C(CCCC(COCc1ccccc1)NC(=O)c1cccc(C(=O)NCc2ccccc2)c1)NCC(=O)NCc1ccccc1,1,8.4436979,7.132918834686279
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)CO)c2)CCCCC1,c1ccc(CCCC[NH2+]C2(c3ccccc3)CCCCC2)cc1,0,6.5850267,7.128146171569824
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCC(C#N)CC1,c1ccc(CCCC[NH2+]C2(c3ccccc3)CCCCC2)cc1,0,6.4202166,7.125624656677246
CCCCc1cc(CC2CS(=O)(=O)CC([NH2+]Cc3cccc(C(C)C)c3)C2O)ccc1O,O=S1(=O)CC(Cc2ccccc2)CC([NH2+]Cc2ccccc2)C1,0,6.8239088,7.125094413757324
CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(-c3cccnc3F)c2)N=C1N,O=C1NC=NC1(c1ccccc1)c1cccc(-c2cccnc2)c1,1,8.0,7.125029563903809
COCc1cc2cc(c1)C(=O)NC(C(O)C[NH2+]C(CF)c1cccc(C(C)(C)C)c1)Cc1cccc(c1)OCCCCN2,O=C1NC(CC[NH2+]Cc2ccccc2)Cc2cccc(c2)OCCCCNc2cccc1c2,0,6.7520266,7.124641418457031
C=CCO/N=C(/C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[NH2+]Cc2cccc(OC)c2)cc(N(C)S(C)(=O)=O)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1ccccc1,0,6.821023,7.119333267211914
C[C@@H](Oc1cc(CC2CS(=O)(=O)CC([NH2+]Cc3cccc(C(C)(C)C)c3)C2O)cc(F)c1N)C(F)(F)F,O=S1(=O)CC(Cc2ccccc2)CC([NH2+]Cc2ccccc2)C1,1,8.5228786,7.11710786819458
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCc2nc(N)ncc2C1,c1ccc(CCCC[NH2+]C2(c3ccccc3)CCc3ncncc3C2)cc1,1,7.8538718,7.114791393280029
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(-c3ccoc3)c2)CCCCC1,c1ccc(CCCC[NH2+]C2(c3cccc(-c4ccoc4)c3)CCCCC2)cc1,0,6.9208188,7.113780498504639
CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)C[NH2+]C4CC4)cc13)NS(=O)(=O)CCC2,O=C(NC(CC[NH2+]C1CC1)Cc1ccccc1)c1cc2c3c(ccn3CCCS(=O)(=O)N2)c1,0,6.309804,7.1122260093688965
CCc1ccc2c(c1)[C@@H]([NH2+]C[C@@H](O)[C@@H]1Cc3cccc(c3)CCCCn3cc(ccc3=O)C(=O)N1)CC1(CCC1)O2,O=C1NC(CC[NH2+]C2CC3(CCC3)Oc3ccccc32)Cc2cccc(c2)CCCCn2cc1ccc2=O,1,8.6020603,7.109729766845703
COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1C(F)(F)F,O=C1NC=NC1(c1ccccc1)c1cccc(-c2cccnc2)c1,1,7.3979402,7.105288028717041
Cc1ccc(C(=O)NC(Cc2ccccc2)C(O)C[NH2+]Cc2cccc(C(F)(F)F)c2)cc1N(c1ccccc1)S(C)(=O)=O,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1cccc(Nc2ccccc2)c1,0,6.031517,7.105283737182617
CSC1CCC([NH2+]CC(O)C(Cc2cc(F)cc(F)c2)NC(C)=O)(c2cccc(C(C)(C)C)c2)CC1,c1ccc(CCCC[NH2+]C2(c3ccccc3)CCCCC2)cc1,1,7.6197886,7.100924968719482
CC(C)c1cccc(C[NH2+]CC(O)C2COC/C=C/CCCNC(=O)c3cc(cc(N(C)S(C)(=O)=O)c3)C(=O)N2)c1,O=C1NCCCC=CCOCC(CC[NH2+]Cc2ccccc2)NC(=O)c2cccc1c2,0,6.7447276,7.100707054138184
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCC(C(F)(F)F)CC1,c1ccc(CCCC[NH2+]C2(c3ccccc3)CCCCC2)cc1,1,7.4814858,7.099658966064453
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C3CCCC3)c2)CCCCC1,c1ccc(CCCC[NH2+]C2(c3cccc(C4CCCC4)c3)CCCCC2)cc1,0,6.0268722,7.098320960998535
CC(=O)NC1CCC([NH2+]CC(O)C(Cc2cc(F)cc(F)c2)NC(C)=O)(c2cccc(C(C)(C)C)c2)CC1,c1ccc(CCCC[NH2+]C2(c3ccccc3)CCCCC2)cc1,0,6.4559321,7.09751558303833
O=C(C1C[NH2+]CC1c1ccccc1Br)N1CCOCC1c1ccccc1,O=C(C1C[NH2+]CC1c1ccccc1)N1CCOCC1c1ccccc1,0,4.3279023,7.095850944519043
CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)C[NH2+]Cc4cccc(OC)c4)cc13)N(C)S(=O)(=O)C2,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1cc2c3c(ccn3CS(=O)(=O)N2)c1,1,8.0969105,7.092061996459961
CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccc(OC(F)F)c4)cc32)N=C1N,O=C1NC=NC12CCOc1ccc(-c3ccccc3)cc12,1,7.5528421,7.091616630554199
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cncc(CC(C)(C)C)c2)CC1,c1ccc(CCCC[NH2+]C2(c3cccnc3)CC2)cc1,0,6.1079054,7.090858459472656
CCCN(CCC)C(=O)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)cc(C(C)O)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1ccccc1,1,8.6989698,7.087368965148926
CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)C[NH2+]C4CCOCC4)cc13)N(CC(F)(F)F)S(=O)(=O)CC2,O=C(NC(CC[NH2+]C1CCOCC1)Cc1ccccc1)c1cc2c3c(ccn3CCS(=O)(=O)N2)c1,1,7.5376019,7.086904525756836
CCC(C)C1(NC(C)=O)CCN(C(CCc2ccccc2)C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2CC(OCc3cccc(C(F)(F)F)c3)C[NH2+]2)C1=O,O=C(NC(Cc1ccccc1)CC1CC(OCc2ccccc2)C[NH2+]1)C(CCc1ccccc1)N1CCCC1=O,1,8.5686359,7.085871696472168
CCCN(CCC)C(=O)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)cc(/C(C)=N\OCC(C)C)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1ccccc1,1,7.2596374,7.08489465713501
CC(C)OC(=O)CN1C=C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]C2CC2)[C@H](C)C(C(=O)OC(C)(C)C)=C1,O=C(NC(CC[NH2+]C1CC1)Cc1ccccc1)C1=CNC=CC1,0,4.4962091,7.0826897621154785
CCCCNC(=O)C(C)CC(O)C(CC(C)C)NC(=O)C(C)NC(=O)C(CC(C)C)NC(C)=O,,0,6.9208188,7.081936836242676
CC(C)(C)c1cccc(C[NH2+]C2CS(=O)CC(Cc3cc(O)c(N)c(F)c3)C2O)c1,O=S1CC(Cc2ccccc2)CC([NH2+]Cc2ccccc2)C1,0,6.2757239,7.081919193267822
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(-c3ccco3)c2)CCCCC1,c1ccc(CCCC[NH2+]C2(c3cccc(-c4ccco4)c3)CCCCC2)cc1,0,5.9586072,7.0786638259887695
CCCN(CCC)C(=O)c1cc(C(C)=O)cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1ccccc1,1,8.3979397,7.076162338256836
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C3CCCO3)c2)CC1,c1ccc(CCCC[NH2+]C2(c3cccc(C4CCCO4)c3)CC2)cc1,0,6.2365718,7.0760016441345215
COc1ccc([C@]2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1C,O=C1NC=NC1(c1ccccc1)c1cccc(-c2cccnc2)c1,1,7.3979402,7.074857711791992
COCC(Oc1cc(CC2CS(=O)CC([NH2+]Cc3cc(C(C)(C)C)ccc3F)C2O)cc(F)c1N)C(F)(F)F,O=S1CC(Cc2ccccc2)CC([NH2+]Cc2ccccc2)C1,1,8.0,7.074034690856934
COCC(=O)NC(Cc1cccc(-c2nccn2C)c1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,c1cc(CCCC[NH2+]C2CC3(CCC3)Oc3ncccc32)cc(-c2ncc[nH]2)c1,1,7.19382,7.0739288330078125
CCn1cc2c3c(cc(C(=O)NC(Cc4ccccc4)[C@H](O)C[NH2+]C4CC4)cc31)N(C)S(=O)(=O)CC2,O=C(NC(CC[NH2+]C1CC1)Cc1ccccc1)c1cc2c3c(c[nH]c3c1)CCS(=O)(=O)N2,1,8.0457573,7.073826313018799
CC(C)(C)c1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3cc(F)c(N)c(Br)c3)C2O)c1,O=S1(=O)CC(Cc2ccccc2)CC([NH2+]Cc2ccccc2)C1,1,7.2596374,7.072687149047852
CCCN(CCC)C(=O)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)cc(C(C)NC(C)=O)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1ccccc1,1,7.6989698,7.068910598754883
COc1cccc(CN2CC(C(=O)NC(Cc3ccccc3)C(O)C[NH2+]Cc3cccc(N(C)C)c3)NC2=O)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)C1CN(Cc2ccccc2)C(=O)N1,1,6.3477535,7.067311763763428
COc1cc(Cl)cc(C[NH+]2CCC(NC(=O)COc3ccc(S(N)(=O)=O)cc3)CC2)c1OC(C)C,O=C(COc1ccccc1)NC1CC[NH+](Cc2ccccc2)CC1,1,3.769551,7.067265033721924
CC1(C)OCc2ccc(C[NH2+]C3CS(=O)(=O)CC(Cc4cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c4)C3O)cc21,O=S1(=O)CC(Cc2ccccc2)CC([NH2+]Cc2ccc3c(c2)COC3)C1,1,8.2218485,7.066188335418701
CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(C(F)(F)F)c4)cc13)OS(=O)(=O)CC2,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1cc2c3c(ccn3CCS(=O)(=O)O2)c1,1,8.0969105,7.066075801849365
CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)C[NH2+][C@H]1CC(C)(C)Oc2sc(CC(C)(C)C)cc21,c1ccc(CCCC[NH2+]C2CCOc3sccc32)cc1,1,8.0705814,7.06373405456543
C=C1CCC([NH2+]CC(O)C(Cc2cc(F)cc(F)c2)NC(C)=O)(c2cccc(C(C)(C)C)c2)CC1,C=C1CCC([NH2+]CCCCc2ccccc2)(c2ccccc2)CC1,1,7.318759,7.062828540802002
CC#Cc1cncc(-c2cccc(C3(C4CC4)NC(=[NH2+])N(C)C3=O)c2)c1,[NH2+]=C1NC(=O)C(c2cccc(-c3cccnc3)c2)(C2CC2)N1,1,8.2676058,7.062724590301514
Cc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)cc(C)n1,C1=NC(c2ccncc2)(c2cccc(-c3cncnc3)c2)c2ccccc21,0,5.8601208,7.05865478515625
CCc1cc(CC2CS(=O)(=O)CC([NH2+]Cc3cccc(C(C)(C)C)c3)C2O)cc(F)c1NC(=O)C[NH+](C)C,O=S1(=O)CC(Cc2ccccc2)CC([NH2+]Cc2ccccc2)C1,1,7.2839966,7.0541534423828125
COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1F,O=C1NC=NC1(c1ccccc1)c1cccc(-c2cccnc2)c1,1,7.3010302,7.05381965637207
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCC(O)CC1,c1ccc(CCCC[NH2+]C2(c3ccccc3)CCCCC2)cc1,1,7.6197886,7.04574728012085
CCCCOc1cc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)ccc1OC,O=C1NC=NC1(c1ccccc1)c1cccc(-c2cccnc2)c1,1,7.3010302,7.045226573944092
COc1cccc(C[NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(/C(C)=N/OCC(C)C)cc(N(c3ccccc3)S(C)(=O)=O)c2)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1cccc(Nc2ccccc2)c1,0,6.6161847,7.041095733642578
CCCN(CCC)C(=O)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)cc(/C(C)=N\O)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1ccccc1,1,8.5228786,7.039328575134277
CCOc1cc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)ccc1OC,O=C1NC=NC1(c1ccccc1)c1cccc(-c2cccnc2)c1,1,7.3010302,7.036346912384033
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2nc(C(C)(C)C)co2)CCCCC1,c1ccc(CCCC[NH2+]C2(c3ncco3)CCCCC2)cc1,0,3.8607507,7.0297675132751465
CC(C)(C)c1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3cc(F)c(N)c(OCCF)c3)C2O)c1,O=S1(=O)CC(Cc2ccccc2)CC([NH2+]Cc2ccccc2)C1,1,7.3665314,7.026861190795898
CCS(=O)(=O)c1cc(C(=O)NC(Cc2ccccc2)C(O)C[NH2+]Cc2cccc(C(F)(F)F)c2)cc(N(c2ccccc2)S(C)(=O)=O)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1cccc(Nc2ccccc2)c1,1,7.8538718,7.024938583374023
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCCCC1,c1ccc(CCCC[NH2+]C2(c3ccccc3)CCCCC2)cc1,1,7.3279023,7.024151802062988
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C3(C)CCCO3)c2)CC1,c1ccc(CCCC[NH2+]C2(c3cccc(C4CCCO4)c3)CC2)cc1,0,6.2365718,7.018658638000488
CCC(=O)NC(C)(C)C1CCCC(C(=O)NC(Cc2ccccc2)C(O)C[NH2+]Cc2cccc(C(C)C)c2)C1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)C1CCCCC1,0,6.2365718,7.017533779144287
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C3CCOC3)c2)CCCCC1,c1ccc(CCCC[NH2+]C2(c3cccc(C4CCOC4)c3)CCCCC2)cc1,1,7.0555172,7.017302513122559
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(C(F)(F)F)c4)cc13)N(C)S(=O)(=O)CC2,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1cc2c3c(ccn3CCS(=O)(=O)N2)c1,1,8.6989698,7.015011310577393
CC(C)(C)c1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3cc(F)c(N)c(OCC(F)F)c3)C2O)c1,O=S1(=O)CC(Cc2ccccc2)CC([NH2+]Cc2ccccc2)C1,1,8.2218485,7.014779567718506
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(CC(C)C)c2)CCCCC1,c1ccc(CCCC[NH2+]C2(c3ccccc3)CCCCC2)cc1,0,6.0915151,7.013874053955078
COCC(Oc1cc(CC2CS(=O)CC([NH2+]Cc3cccc(C(C)(C)CO)c3)C2O)cc(F)c1N)C(F)(F)F,O=S1CC(Cc2ccccc2)CC([NH2+]Cc2ccccc2)C1,1,7.9208188,7.013724327087402
CC(C)(C)c1cccc(C[NH2+]C2CS(=O)CC(Cc3cc(F)c(N)c(OC(CO)C(F)(F)F)c3)C2O)c1,O=S1CC(Cc2ccccc2)CC([NH2+]Cc2ccccc2)C1,1,8.1549015,7.011689186096191
Cc1ccccc1-c1ccc2nc(N)c(CC(C)C(=O)NCCC(C)(C)C)cc2c1,c1ccc(-c2ccc3ncccc3c2)cc1,1,9.1870871,7.010852813720703
CC(F)(F)c1cccc(C[NH2+][C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(Br)c3)[C@@H]2O)c1,O=S1(=O)CC(Cc2ccccc2)CC([NH2+]Cc2ccccc2)C1,0,5.8632793,7.009767532348633
CCCN(CCC)C(=O)c1cc(Oc2ccccc2OC)cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1cccc(Oc2ccccc2)c1,1,7.2676063,7.008995056152344
COc1ccc(-c2cccc(C3(c4ccc(OC(F)(F)F)cc4)N=C(N)N(C)C3=O)c2)cn1,O=C1NC=NC1(c1ccccc1)c1cccc(-c2cccnc2)c1,0,6.0457573,7.008612632751465
CCCc1cc(CC2CS(=O)(=O)CC([NH2+]Cc3cccc(C(C)(C)C)c3)C2O)cc(F)c1N,O=S1(=O)CC(Cc2ccccc2)CC([NH2+]Cc2ccccc2)C1,0,6.8860564,7.005683422088623
CCCCC1CCN(C(CCc2ccccc2)C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2CC(O)C[NH2+]2)C1=O,O=C(NC(Cc1ccccc1)CC1CCC[NH2+]1)C(CCc1ccccc1)N1CCCC1=O,1,7.6020598,7.005406379699707
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cc(F)cc(C(C)(C)C)c2)CCCCC1,c1ccc(CCCC[NH2+]C2(c3ccccc3)CCCCC2)cc1,1,7.3372421,7.000940322875977
COc1cccc(N(c2cccc(C(=O)NC(Cc3ccccc3)C(O)C[NH2+]C(C)C(=O)NC3CCCCC3)c2)S(C)(=O)=O)c1,O=C(C[NH2+]CCC(Cc1ccccc1)NC(=O)c1cccc(Nc2ccccc2)c1)NC1CCCCC1,1,7.7447276,6.99892520904541
